year,month,day,PCA1,PCA2,AQI,Kmeans_3,Kmeans_4,Kmeans_6,Kmeans_12,PM2_5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,station
2013,9,1,-37.03,16.52,2.0,1,3,4,3,50.5,93.54,12.52,54.52,866.67,77.67,23.06,1007.96,15.15,0.0,1.38,Wanliu
2013,9,1,-9.69,4.26,2.0,0,0,4,10,45.42,115.62,14.58,37.96,1008.33,91.58,23.58,1006.87,15.14,0.21,1.25,Wanshouxigong
2013,9,2,1.62,-15.95,2.0,0,1,2,10,47.83,75.62,11.17,51.42,812.5,79.38,22.6,1010.07,15.68,0.0,1.12,Aotizhongxin
2013,9,2,-8.41,-15.06,2.0,0,1,4,10,43.29,59.25,7.75,27.71,765.22,100.3,22.53,1006.8,15.53,0.0,1.22,Changping
2013,9,2,-18.22,-11.82,2.0,1,1,4,3,36.54,39.46,6.5,10.88,650.0,87.46,22.53,1006.8,15.53,0.0,1.22,Dingling
2013,9,2,28.84,-20.4,2.0,2,1,2,5,56.54,76.38,18.75,44.46,1183.33,97.54,22.49,1011.65,16.03,0.0,1.59,Dongsi
2013,9,2,27.95,-19.35,2.0,2,1,2,5,51.96,61.92,11.83,42.71,1029.17,97.25,22.6,1010.07,15.68,0.0,1.12,Guanyuan
2013,9,2,27.03,-10.9,2.0,2,1,2,10,52.96,75.29,8.0,50.08,1112.5,99.54,22.8,1007.92,15.05,0.0,0.68,Gucheng
2013,9,2,-37.98,0.91,1.0,1,3,4,3,26.71,50.54,6.42,17.83,608.7,84.62,21.61,1006.94,15.32,0.0,0.93,Huairou
2013,9,2,28.83,-20.7,2.0,2,1,2,5,55.0,77.04,12.71,58.12,1095.83,86.62,22.49,1011.65,16.03,0.0,1.59,Nongzhanguan
2013,9,2,0.22,-21.69,2.0,0,1,2,10,33.54,52.38,6.04,18.83,826.09,99.22,22.6,1012.32,15.16,0.0,1.47,Shunyi
2013,9,2,24.07,-21.13,2.0,2,1,2,5,54.38,69.75,13.04,48.67,1178.26,91.61,22.49,1011.65,16.03,0.0,1.59,Tiantan
2013,9,2,3.39,-20.35,2.0,0,1,2,10,51.79,73.17,13.59,50.97,845.83,94.21,22.6,1010.07,15.68,0.0,1.12,Wanliu
2013,9,2,28.81,-20.41,2.0,2,1,2,5,54.71,86.79,16.54,46.0,1112.5,96.79,22.78,1009.05,15.93,0.0,1.38,Wanshouxigong
2013,9,3,-9.49,7.85,3.0,0,0,4,10,94.5,132.21,11.0,55.79,1033.33,84.54,23.5,1010.54,18.16,0.0,1.23,Aotizhongxin
2013,9,3,-5.65,17.22,3.0,0,0,4,0,90.58,108.21,4.54,31.04,1137.5,119.62,23.42,1007.26,17.13,0.52,1.28,Changping
2013,9,3,-16.7,11.33,2.0,0,0,4,3,72.29,71.21,5.33,12.58,979.17,103.75,23.42,1007.26,17.13,0.52,1.28,Dingling
2013,9,3,27.04,48.29,3.0,0,0,0,11,102.62,123.33,22.46,56.0,1466.67,104.04,23.44,1012.1,17.94,0.0,1.52,Dongsi
2013,9,3,22.54,44.54,3.0,0,0,0,0,94.88,118.92,14.33,49.67,1383.33,102.88,23.5,1010.54,18.16,0.0,1.23,Guanyuan
2013,9,3,22.5,45.95,3.0,0,0,0,0,109.62,132.71,7.67,57.46,1337.5,103.25,23.35,1008.44,17.74,0.0,0.66,Gucheng
2013,9,3,-13.96,-16.26,2.0,1,1,4,3,52.25,73.75,5.46,21.5,754.17,86.71,22.06,1007.47,15.91,0.0,1.01,Huairou
2013,9,3,26.24,35.81,3.0,0,0,0,2,93.12,116.62,16.58,61.58,1408.33,98.08,23.44,1012.1,17.94,0.0,1.52,Nongzhanguan
2013,9,3,14.15,-13.69,2.0,0,1,2,10,68.17,85.67,6.96,21.75,1025.0,97.12,23.05,1012.8,16.86,0.0,1.49,Shunyi
2013,9,3,26.47,47.04,3.0,0,0,0,11,95.5,115.75,15.12,60.46,1345.83,92.21,23.44,1012.1,17.94,0.0,1.52,Tiantan
2013,9,3,6.8,21.79,3.0,0,0,4,0,104.5,131.67,13.58,57.12,1133.33,98.42,23.5,1010.54,18.16,0.0,1.23,Wanliu
2013,9,3,27.67,51.74,3.0,0,0,0,11,98.12,143.54,19.58,40.47,1429.17,101.04,23.51,1009.53,18.07,0.0,1.16,Wanshouxigong
2013,9,4,-25.83,37.76,2.0,0,0,4,0,69.96,65.83,5.0,52.5,916.67,47.67,19.95,1010.53,18.49,0.55,1.12,Aotizhongxin
2013,9,4,-30.91,39.29,2.0,0,0,4,4,54.92,46.33,1.0,26.67,854.17,74.21,19.77,1007.27,17.88,1.07,1.12,Changping
2013,9,4,-32.06,37.84,2.0,0,0,4,4,48.92,38.39,4.0,19.59,837.5,74.54,19.77,1007.27,17.88,1.07,1.12,Dingling
2013,9,4,-5.79,50.87,2.0,0,0,0,0,71.46,68.08,15.0,49.92,1287.5,70.5,20.35,1012.07,18.61,0.35,1.16,Dongsi
2013,9,4,-9.84,47.03,2.0,0,0,4,0,68.71,55.25,9.08,48.33,1091.67,67.79,19.95,1010.53,18.49,0.55,1.12,Guanyuan
2013,9,4,-10.24,49.7,2.0,0,0,0,0,56.92,59.58,5.17,40.04,1116.67,79.71,19.9,1008.38,17.79,3.08,0.55,Gucheng
2013,9,4,-38.4,44.77,2.0,0,0,4,4,65.17,68.58,4.96,28.92,991.67,69.88,20.49,1007.13,19.06,0.23,0.9,Huairou
2013,9,4,-5.24,54.02,2.0,0,0,0,0,69.79,64.58,9.5,60.38,1283.33,62.46,20.35,1012.07,18.61,0.35,1.16,Nongzhanguan
2013,9,4,-4.68,47.38,2.0,0,0,0,0,64.25,63.21,3.79,30.88,1362.5,64.54,20.43,1012.65,17.88,0.32,1.32,Shunyi
2013,9,4,-5.64,49.1,2.0,0,0,0,0,73.54,57.04,5.71,52.92,1254.17,56.46,20.35,1012.07,18.61,0.35,1.16,Tiantan
2013,9,4,-21.46,26.94,2.0,0,0,4,0,69.5,68.46,9.39,51.28,1000.0,61.12,19.95,1010.53,18.49,0.55,1.12,Wanliu
2013,9,4,-5.81,49.13,2.0,0,0,0,0,65.08,83.58,10.33,43.5,1258.33,71.21,20.11,1009.51,18.35,1.38,0.84,Wanshouxigong
2013,9,5,-2.22,-47.22,1.0,1,1,2,9,20.0,25.17,5.62,37.79,487.5,51.0,21.48,1008.83,15.87,0.12,1.15,Aotizhongxin
2013,9,5,-4.6,-47.25,1.0,1,1,2,9,13.33,22.04,4.87,18.62,545.83,67.0,21.58,1005.5,15.29,0.08,1.49,Changping
2013,9,5,-3.84,-46.91,1.0,1,1,2,9,15.71,18.17,4.08,11.56,612.5,66.92,21.58,1005.5,15.29,0.08,1.49,Dingling
2013,9,5,13.14,-55.74,1.0,2,1,2,9,21.58,25.32,2.71,29.62,766.67,66.29,20.8,1010.58,15.52,0.36,1.95,Dongsi
2013,9,5,8.36,-57.53,1.0,2,1,2,9,21.67,27.62,5.12,27.71,612.5,64.29,21.48,1008.83,15.87,0.12,1.15,Guanyuan
2013,9,5,9.54,-58.85,1.0,2,1,2,9,22.04,29.12,3.25,32.62,695.83,70.25,21.42,1006.75,15.24,0.09,0.85,Gucheng
2013,9,5,-4.88,-48.54,1.0,1,1,2,9,18.71,23.88,2.75,16.12,500.0,57.75,20.17,1005.71,16.42,0.31,0.96,Huairou
2013,9,5,12.88,-55.76,1.0,2,1,2,9,18.71,24.09,4.0,36.83,687.5,67.29,20.8,1010.58,15.52,0.36,1.95,Nongzhanguan
2013,9,5,10.29,-40.6,1.0,2,1,2,9,18.71,21.75,2.33,11.67,787.5,70.67,20.63,1011.2,15.45,0.42,2.14,Shunyi
2013,9,5,13.04,-55.78,1.0,2,1,2,9,19.46,27.46,3.67,37.62,770.83,66.96,20.8,1010.58,15.52,0.36,1.95,Tiantan
2013,9,5,-1.9,-42.36,1.0,1,1,2,9,25.33,29.17,7.39,35.97,650.0,57.71,21.48,1008.83,15.87,0.12,1.15,Wanliu
2013,9,5,20.79,-59.12,1.0,2,1,2,5,23.04,39.12,4.12,24.5,791.67,74.54,21.52,1007.88,15.4,0.16,1.4,Wanshouxigong
2013,9,6,49.87,-18.23,2.0,2,2,2,5,64.38,67.83,14.42,53.42,1350.0,51.5,21.08,1010.67,16.82,0.06,1.13,Aotizhongxin
2013,9,6,15.31,24.03,2.0,0,0,0,0,58.17,61.38,7.39,23.42,1191.3,81.48,21.72,1007.15,16.4,0.0,1.63,Changping
2013,9,6,3.58,34.69,2.0,0,0,0,0,56.25,47.54,6.29,19.75,1129.17,63.83,21.72,1007.15,16.4,0.0,1.63,Dingling
2013,9,6,61.09,-16.45,2.0,2,2,5,8,66.92,66.83,12.38,47.96,1729.17,69.33,21.03,1012.23,16.62,0.08,1.27,Dongsi
2013,9,6,59.67,-18.68,2.0,2,2,5,8,63.5,63.62,12.33,46.17,1537.5,60.25,21.08,1010.67,16.82,0.06,1.13,Guanyuan
2013,9,6,38.55,-5.81,2.0,2,2,2,2,70.29,72.96,8.21,55.67,1533.33,55.5,21.08,1008.42,16.44,0.03,0.8,Gucheng
2013,9,6,10.87,29.26,2.0,0,0,0,0,61.33,67.25,6.78,33.62,1209.09,66.24,20.71,1007.35,17.68,0.0,0.93,Huairou
2013,9,6,60.96,-16.51,2.0,2,2,5,8,66.33,70.71,14.92,66.5,1637.5,54.92,21.03,1012.23,16.62,0.08,1.27,Nongzhanguan
2013,9,6,25.24,5.68,2.0,0,0,2,10,54.04,51.25,6.39,25.42,1342.11,73.18,21.05,1012.88,16.18,0.04,1.45,Shunyi
2013,9,6,60.97,-16.52,2.0,2,2,5,8,69.12,65.92,9.43,49.08,1681.82,56.47,21.03,1012.23,16.62,0.08,1.27,Tiantan
2013,9,6,32.8,-7.61,2.0,2,2,2,10,68.54,66.38,14.59,54.92,1370.83,59.0,21.08,1010.67,16.82,0.06,1.13,Wanliu
2013,9,6,57.57,-11.91,2.0,2,2,5,8,74.17,85.83,11.86,51.45,1809.09,56.42,20.83,1009.6,17.05,0.45,1.0,Wanshouxigong
2013,9,7,12.3,-0.47,2.0,0,0,4,10,72.21,87.62,10.92,64.71,1295.83,54.33,22.36,1011.35,16.54,0.0,1.0,Aotizhongxin
2013,9,7,-25.88,-15.51,2.0,1,1,1,3,54.62,59.12,2.17,25.25,904.17,72.25,22.77,1007.98,15.2,0.0,1.09,Changping
2013,9,7,-39.6,-3.19,2.0,1,3,4,3,42.58,40.08,2.33,8.42,729.17,66.67,22.77,1007.98,15.2,0.0,1.09,Dingling
2013,9,7,40.77,-21.99,2.0,2,2,2,5,75.54,84.75,6.88,57.38,1608.33,80.33,22.1,1012.89,15.42,0.0,1.21,Dongsi
2013,9,7,27.29,-10.36,3.0,2,1,2,10,77.12,85.21,9.58,53.96,1466.67,74.58,22.36,1011.35,16.54,0.0,1.0,Guanyuan
2013,9,7,12.44,-9.12,3.0,0,1,2,10,76.5,95.21,4.38,59.12,1245.83,80.04,22.38,1009.21,15.9,0.0,0.5,Gucheng
2013,9,7,-36.01,-3.18,2.0,1,3,4,3,44.46,51.79,4.0,11.38,800.0,59.96,22.1,1008.06,15.19,0.0,0.9,Huairou
2013,9,7,39.05,-24.54,2.0,2,2,2,5,68.38,86.61,8.62,64.67,1450.0,68.75,22.1,1012.89,15.42,0.0,1.21,Nongzhanguan
2013,9,7,-13.41,-17.22,2.0,1,1,4,3,49.46,47.75,1.62,21.46,970.83,68.17,22.28,1013.51,14.57,0.0,1.31,Shunyi
2013,9,7,41.78,-18.32,3.0,2,2,2,5,76.38,74.67,6.83,45.79,1529.17,66.79,22.1,1012.89,15.42,0.0,1.21,Tiantan
2013,9,7,2.1,-13.59,3.0,0,1,2,10,83.71,85.04,10.64,66.33,1179.17,68.38,22.36,1011.35,16.54,0.0,1.0,Wanliu
2013,9,7,35.39,-8.16,3.0,2,2,2,5,81.17,104.62,10.55,58.7,1978.57,80.44,22.4,1010.3,16.46,0.0,1.14,Wanshouxigong
2013,9,8,35.15,8.58,3.0,2,0,2,2,85.54,118.08,20.46,65.29,1358.33,42.67,21.03,1010.9,17.48,0.39,1.05,Aotizhongxin
2013,9,8,5.58,21.49,2.0,0,0,4,0,70.58,88.54,12.33,24.42,1058.33,82.96,21.2,1007.73,16.6,0.32,1.01,Changping
2013,9,8,3.65,18.71,2.0,0,0,4,10,55.17,54.88,7.54,13.46,929.17,75.5,21.2,1007.73,16.6,0.32,1.01,Dingling
2013,9,8,53.56,5.56,3.0,2,2,5,2,113.75,142.5,23.62,79.38,2000.0,52.67,21.74,1012.47,18.38,0.0,1.18,Dongsi
2013,9,8,40.59,4.14,3.0,2,2,2,2,99.5,128.17,17.25,69.08,1650.0,46.71,21.03,1010.9,17.48,0.39,1.05,Guanyuan
2013,9,8,34.71,-4.11,3.0,2,2,2,2,93.79,122.79,8.88,83.25,1479.17,49.33,21.68,1008.75,17.48,0.07,0.51,Gucheng
2013,9,8,26.38,-14.54,2.0,2,1,2,10,50.42,79.62,12.79,13.23,1012.5,66.25,20.43,1007.7,17.13,0.14,0.7,Huairou
2013,9,8,53.54,5.49,3.0,2,2,5,2,111.29,140.54,23.21,81.79,1925.0,43.21,21.74,1012.47,18.38,0.0,1.18,Nongzhanguan
2013,9,8,47.79,4.67,2.0,2,2,5,2,62.96,78.38,8.54,24.33,1578.26,67.77,21.44,1013.12,16.57,0.03,1.36,Shunyi
2013,9,8,54.19,5.96,4.0,2,2,5,2,118.29,151.88,19.08,69.38,2154.17,40.17,21.74,1012.47,18.38,0.0,1.18,Tiantan
2013,9,8,24.21,8.15,3.0,0,0,2,10,94.96,112.42,21.16,74.91,1245.83,43.21,21.03,1010.9,17.48,0.39,1.05,Wanliu
2013,9,8,36.02,13.99,3.0,0,0,0,2,115.17,162.29,23.18,75.47,1933.33,61.66,22.4,1009.82,17.92,0.0,1.2,Wanshouxigong
2013,9,9,-26.63,23.31,2.0,0,0,4,4,74.62,80.79,11.46,53.88,804.17,59.17,21.54,1007.23,17.48,0.01,1.39,Aotizhongxin
2013,9,9,-27.67,25.1,2.0,0,0,4,4,69.29,69.0,2.96,29.3,833.33,63.75,21.35,1003.97,17.4,0.0,1.04,Changping
2013,9,9,-42.91,29.26,2.0,1,3,4,4,63.42,53.79,4.12,17.13,729.17,70.54,21.35,1003.97,17.4,0.0,1.04,Dingling
2013,9,9,-0.43,18.0,3.0,0,0,4,10,79.83,79.88,14.46,41.96,1066.67,77.29,21.85,1008.88,17.22,0.03,1.52,Dongsi
2013,9,9,-27.42,26.78,2.0,0,0,4,4,71.96,72.04,8.75,44.38,908.33,69.83,21.54,1007.23,17.48,0.01,1.39,Guanyuan
2013,9,9,-9.22,30.07,3.0,0,0,4,0,83.08,91.33,4.96,49.71,1066.67,66.62,21.61,1005.18,17.35,0.03,0.82,Gucheng
2013,9,9,9.89,25.79,3.0,0,0,0,0,88.75,89.54,7.52,26.0,1131.82,62.2,20.75,1004.14,18.36,0.0,0.88,Huairou
2013,9,9,-4.15,24.73,2.0,0,0,4,0,74.54,76.04,10.92,62.46,1008.33,64.54,21.85,1008.88,17.22,0.03,1.52,Nongzhanguan
2013,9,9,8.27,14.85,3.0,0,0,4,10,81.29,78.71,6.29,26.5,1133.33,63.67,21.28,1009.6,17.3,0.02,1.71,Shunyi
2013,9,9,-4.83,26.13,3.0,0,0,4,0,76.87,81.83,12.75,42.17,1058.33,65.54,21.85,1008.88,17.22,0.03,1.52,Tiantan
2013,9,9,-28.01,29.6,3.0,0,0,4,4,80.42,71.54,13.35,53.13,870.83,67.35,21.54,1007.23,17.48,0.01,1.39,Wanliu
2013,9,9,2.58,15.82,2.0,0,0,4,10,75.78,91.29,12.45,37.86,954.55,79.11,21.72,1006.3,18.13,0.12,1.15,Wanshouxigong
2013,9,10,-30.56,-10.56,2.0,1,3,1,3,52.75,72.04,10.54,56.79,658.33,35.29,22.3,1006.84,12.86,0.0,1.29,Aotizhongxin
2013,9,10,-45.98,-26.02,2.0,1,3,1,1,39.58,45.38,5.83,31.46,547.83,34.13,22.83,1003.66,11.57,0.0,1.48,Changping
2013,9,10,-58.2,-23.25,2.0,1,3,1,1,33.58,52.54,4.71,8.46,391.67,41.83,22.83,1003.66,11.57,0.0,1.48,Dingling
2013,9,10,11.91,-11.78,2.0,0,1,2,10,58.79,80.5,10.23,51.74,800.0,46.17,22.88,1008.34,11.65,0.0,1.57,Dongsi
2013,9,10,-10.33,-43.37,2.0,1,1,1,9,51.71,70.17,7.33,45.83,679.17,36.46,22.3,1006.84,12.86,0.0,1.29,Guanyuan
2013,9,10,-38.72,1.4,2.0,1,3,4,3,51.96,70.33,6.71,43.58,695.83,38.42,22.91,1004.69,12.1,0.0,0.73,Gucheng
2013,9,10,-30.84,-11.83,2.0,1,3,1,3,66.04,77.17,3.5,27.92,704.17,35.5,21.95,1003.52,13.89,0.0,1.19,Huairou
2013,9,10,11.02,-46.32,2.0,2,1,2,9,53.88,74.62,7.83,61.25,829.17,39.88,22.88,1008.34,11.65,0.0,1.57,Nongzhanguan
2013,9,10,-13.68,-13.18,3.0,1,1,4,3,80.29,73.67,3.04,29.54,1000.0,41.4,22.77,1008.96,13.51,0.0,1.16,Shunyi
2013,9,10,9.8,-45.1,2.0,2,1,2,9,53.04,72.96,5.75,50.38,769.57,32.3,22.88,1008.34,11.65,0.0,1.57,Tiantan
2013,9,10,-38.22,-15.87,2.0,1,3,1,3,54.96,68.71,12.16,54.58,650.0,35.88,22.3,1006.84,12.86,0.0,1.29,Wanliu
2013,9,10,34.9,-25.6,2.0,2,1,2,5,40.71,102.46,9.25,50.62,1081.82,39.92,22.6,1005.82,12.5,0.0,1.18,Wanshouxigong
2013,9,11,1.05,-34.28,2.0,2,1,2,9,58.0,106.71,16.46,63.5,729.17,62.54,21.91,1008.73,14.62,0.0,1.6,Aotizhongxin
2013,9,11,6.73,-17.08,2.0,0,1,2,10,58.83,86.42,11.5,33.67,812.5,86.29,21.88,1005.5,13.81,0.0,1.06,Changping
2013,9,11,4.58,-20.82,2.0,0,1,2,10,49.21,63.75,7.83,16.38,683.33,85.83,21.88,1005.5,13.81,0.0,1.06,Dingling
2013,9,11,25.26,-18.35,2.0,2,1,2,5,70.96,109.33,19.47,60.77,1245.45,95.15,22.65,1010.4,14.35,0.0,1.75,Dongsi
2013,9,11,16.74,-16.02,2.0,2,1,2,10,58.71,109.42,13.2,54.2,938.89,79.31,21.91,1008.73,14.62,0.0,1.6,Guanyuan
2013,9,11,13.1,-32.99,2.0,2,1,2,9,53.0,91.96,8.96,56.92,887.5,72.0,21.94,1006.69,14.1,0.0,0.76,Gucheng
2013,9,11,24.1,-24.61,2.0,2,1,2,5,63.29,94.92,13.04,38.54,987.5,70.74,20.26,1005.75,15.98,0.0,0.77,Huairou
2013,9,11,27.49,-20.67,2.0,2,1,2,5,71.88,117.96,16.08,70.12,1139.13,69.84,22.65,1010.4,14.35,0.0,1.75,Nongzhanguan
2013,9,11,30.18,-34.85,2.0,2,1,2,5,52.38,96.21,8.71,28.83,900.0,75.04,21.88,1011.1,14.33,0.0,1.49,Shunyi
2013,9,11,26.36,-21.97,2.0,2,1,2,5,72.21,129.67,13.33,58.17,1216.67,72.25,22.65,1010.4,14.35,0.0,1.75,Tiantan
2013,9,11,0.64,-31.41,2.0,0,1,2,9,64.33,99.67,19.11,71.78,770.83,66.92,21.91,1008.73,14.62,0.0,1.6,Wanliu
2013,9,11,24.5,-13.26,2.0,2,1,2,10,54.04,124.62,19.67,58.92,1200.0,80.17,22.8,1007.79,14.19,0.0,1.65,Wanshouxigong
2013,9,12,43.84,15.48,4.0,2,2,0,2,149.0,198.25,25.04,111.54,1537.5,35.04,21.35,1006.0,18.02,0.17,0.96,Aotizhongxin
2013,9,12,16.59,13.31,4.0,0,0,4,10,137.0,156.71,13.83,56.42,1358.33,53.42,21.38,1002.73,17.4,0.48,0.82,Changping
2013,9,12,20.06,14.07,4.0,0,0,0,10,124.33,107.96,9.38,34.88,1354.17,62.58,21.38,1002.73,17.4,0.48,0.82,Dingling
2013,9,12,44.85,5.67,5.0,2,2,2,2,157.08,186.04,26.83,80.25,1759.09,79.06,22.88,1007.5,17.29,0.52,1.49,Dongsi
2013,9,12,46.74,10.88,5.0,2,2,5,2,151.54,196.33,27.17,91.25,1695.83,59.96,21.35,1006.0,18.02,0.17,0.96,Guanyuan
2013,9,12,42.34,11.68,4.0,2,2,0,2,147.5,188.42,13.08,99.08,1620.83,46.12,21.7,1003.83,17.72,0.1,0.48,Gucheng
2013,9,12,20.13,17.37,4.0,0,0,0,10,124.33,139.79,11.52,42.79,1471.43,47.52,21.09,1002.97,19.27,0.03,0.97,Huairou
2013,9,12,44.49,16.38,5.0,2,2,0,2,152.5,182.83,39.71,94.67,1641.67,73.04,22.88,1007.5,17.29,0.52,1.49,Nongzhanguan
2013,9,12,42.99,19.5,4.0,2,2,0,2,135.67,171.0,16.46,34.04,1758.33,85.08,22.32,1008.19,17.24,0.04,1.58,Shunyi
2013,9,12,48.45,16.63,4.0,2,2,0,2,148.79,185.71,29.96,72.08,1770.83,61.46,22.88,1007.5,17.29,0.52,1.49,Tiantan
2013,9,12,44.39,19.17,5.0,2,2,0,2,158.21,188.17,25.64,104.32,1558.33,38.48,21.35,1006.0,18.02,0.17,0.96,Wanliu
2013,9,12,45.19,8.42,4.0,2,2,5,2,134.25,210.46,33.54,79.46,1773.91,60.15,21.82,1004.98,18.38,0.18,0.75,Wanshouxigong
2013,9,13,23.97,-5.79,3.0,2,1,2,10,83.83,101.3,3.88,63.67,1070.83,13.58,19.44,1000.92,18.48,0.04,1.34,Aotizhongxin
2013,9,13,0.71,1.45,2.0,0,0,4,10,72.29,67.62,3.04,34.79,916.67,16.17,19.38,997.67,18.25,0.1,0.73,Changping
2013,9,13,-0.89,5.2,3.0,0,0,4,10,76.54,51.92,1.38,29.29,962.5,22.29,19.38,997.67,18.25,0.1,0.73,Dingling
2013,9,13,48.96,-14.46,3.0,2,2,2,5,99.21,109.71,1.0,54.67,1445.45,24.94,19.76,1002.43,19.07,0.1,1.56,Dongsi
2013,9,13,32.62,-7.03,3.0,2,2,2,10,88.67,104.17,3.75,56.5,1245.83,21.75,19.44,1000.92,18.48,0.04,1.34,Guanyuan
2013,9,13,26.31,-7.04,3.0,2,1,2,10,82.25,97.92,1.58,70.25,1150.0,13.21,19.64,998.83,18.08,0.02,0.42,Gucheng
2013,9,13,7.8,0.71,2.0,0,0,4,10,72.92,79.04,2.33,35.12,1021.74,19.09,19.11,997.75,19.01,0.08,0.8,Huairou
2013,9,13,25.73,-7.82,3.0,2,1,2,10,86.83,98.25,3.0,63.29,1120.83,19.62,19.76,1002.43,19.07,0.1,1.56,Nongzhanguan
2013,9,13,22.99,-2.65,3.0,0,1,2,10,86.04,116.71,1.88,26.83,1079.17,27.71,19.95,1003.18,18.06,0.09,1.17,Shunyi
2013,9,13,48.46,-17.61,3.0,2,2,2,5,91.5,112.54,1.75,44.38,1283.33,19.0,19.76,1002.43,19.07,0.1,1.56,Tiantan
2013,9,13,10.19,-4.67,3.0,0,1,2,10,82.83,77.96,8.69,59.68,975.0,14.5,19.44,1000.92,18.48,0.04,1.34,Wanliu
2013,9,13,50.26,-17.36,3.0,2,2,2,5,83.0,136.17,5.17,51.08,1366.67,19.54,19.92,999.92,18.81,0.04,1.04,Wanshouxigong
2013,9,14,-48.09,52.48,2.0,0,3,3,4,51.38,65.12,6.25,52.65,878.26,26.39,22.7,1003.23,14.55,0.0,1.01,Aotizhongxin
2013,9,14,-57.06,10.11,1.0,1,3,3,4,30.71,34.29,3.38,36.04,678.26,30.96,23.42,999.89,11.55,0.0,1.47,Changping
2013,9,14,-68.18,23.99,1.0,1,3,3,6,21.83,25.38,3.75,24.89,645.83,36.04,23.42,999.89,11.55,0.0,1.47,Dingling
2013,9,14,3.58,47.37,2.0,0,0,0,0,68.75,73.96,1.0,53.04,1279.17,33.12,23.08,1004.65,14.68,0.0,1.42,Dongsi
2013,9,14,-35.13,43.02,2.0,0,0,4,4,48.17,59.08,2.71,53.13,975.0,25.75,22.7,1003.23,14.55,0.0,1.01,Guanyuan
2013,9,14,-36.54,26.28,2.0,1,3,4,4,47.62,57.96,4.54,55.29,987.5,32.71,23.72,1001.02,11.76,0.0,0.82,Gucheng
2013,9,14,-52.75,31.02,1.0,1,3,3,4,30.54,45.42,2.04,24.12,817.39,25.05,23.2,999.82,11.28,0.0,1.75,Huairou
2013,9,14,-22.9,40.38,2.0,0,0,4,0,60.04,55.42,3.79,62.92,1013.04,31.32,23.08,1004.65,14.68,0.0,1.42,Nongzhanguan
2013,9,14,-39.16,27.18,2.0,1,3,4,4,42.54,54.08,3.0,23.88,922.73,38.0,23.02,1005.23,14.18,0.0,1.42,Shunyi
2013,9,14,-11.42,43.01,2.0,0,0,4,0,56.21,80.88,2.25,58.83,1204.35,27.48,23.08,1004.65,14.68,0.0,1.42,Tiantan
2013,9,14,-35.55,24.49,2.0,1,3,4,4,45.38,42.25,10.53,50.46,920.83,26.83,22.7,1003.23,14.55,0.0,1.01,Wanliu
2013,9,14,-13.57,19.34,2.0,0,0,4,0,43.17,79.08,6.62,48.58,1258.33,35.67,23.79,1002.14,12.59,0.0,1.08,Wanshouxigong
2013,9,15,-35.57,-39.3,2.0,1,1,1,1,20.67,63.79,11.0,56.21,441.67,25.12,20.47,1008.2,10.99,0.0,1.0,Aotizhongxin
2013,9,15,-31.63,-33.76,2.0,1,1,1,9,21.46,53.54,6.21,41.21,513.04,44.84,20.41,1004.95,7.86,0.0,1.13,Changping
2013,9,15,-45.81,-35.25,1.0,1,3,1,1,13.62,35.71,4.83,19.4,429.17,50.54,20.41,1004.95,7.86,0.0,1.13,Dingling
2013,9,15,-12.15,-42.11,2.0,1,1,1,9,22.29,52.46,2.46,46.17,745.83,41.67,21.25,1009.82,7.97,0.0,1.67,Dongsi
2013,9,15,-39.74,-47.13,2.0,1,1,1,1,20.54,55.96,6.88,46.83,537.5,40.62,20.47,1008.2,10.99,0.0,1.0,Guanyuan
2013,9,15,-14.83,-36.47,2.0,1,1,1,9,22.25,64.17,7.12,62.62,658.33,37.96,20.94,1006.1,9.96,0.0,0.81,Gucheng
2013,9,15,-25.33,-48.12,1.0,1,1,1,9,16.62,50.67,9.67,28.54,516.67,38.71,18.58,1005.16,8.43,0.0,0.93,Huairou
2013,9,15,-24.81,-35.88,2.0,1,1,1,9,20.33,46.79,10.58,58.71,650.0,39.0,21.25,1009.82,7.97,0.0,1.67,Nongzhanguan
2013,9,15,7.89,-41.6,1.0,2,1,2,9,16.58,50.38,18.79,20.25,617.39,59.15,20.49,1010.48,7.9,0.0,1.64,Shunyi
2013,9,15,-23.78,-37.34,2.0,1,1,1,9,19.0,78.62,7.83,51.46,625.0,41.5,21.25,1009.82,7.97,0.0,1.67,Tiantan
2013,9,15,-28.72,-35.9,2.0,1,1,1,9,31.29,69.58,16.22,60.29,650.0,31.12,20.47,1008.2,10.99,0.0,1.0,Wanliu
2013,9,15,-10.45,-37.14,2.0,1,1,1,9,13.79,67.08,10.12,46.38,708.7,43.77,21.38,1007.15,9.92,0.0,1.3,Wanshouxigong
2013,9,16,27.56,-39.86,2.0,2,1,2,5,46.58,103.12,19.21,66.46,1012.5,23.58,20.57,1006.09,15.45,0.0,1.19,Aotizhongxin
2013,9,16,6.24,-35.37,2.0,2,1,2,9,43.21,99.12,7.88,47.85,870.83,40.12,20.68,1002.82,14.26,0.0,1.04,Changping
2013,9,16,4.25,-30.91,2.0,2,1,2,9,41.08,58.54,6.33,32.5,875.0,44.29,20.68,1002.82,14.26,0.0,1.04,Dingling
